Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code,Shipping_Days,Profit_Margin,Is_Profitable,Year,Month,Quarter,Year_Month,RFM_Score,Segment_y
6317,US-38604-2016,2016-02-23,2016-02-27,Standard Class,CG-1396,Customer_729,Consumer,United States,Chicago,California,Central,Technology,Accessories Pro,Accessories,41.46061186343338,1,0.0,0.0930121242373388,3.8563395815977497,Te-Acc-665,60601,4,9.301212423733883,True,2016,2,1,2016-02,332,Loyal Customer
6318,US-24537-2016,2016-03-19,2016-03-21,Standard Class,CG-6675,Customer_684,Home Office,United States,San Diego,Pennsylvania,East,Technology,Desks Premium,Desks,598.8815047749478,3,0.15,0.0538723807754907,25.003958660092035,Te-Des-517,77001,2,4.175109510100535,True,2016,3,1,2016-03,123,Lost Customer
6319,US-47371-2018,2016-11-15,2016-11-20,First Class,CG-5497,Customer_650,Consumer,United States,Austin,North Carolina,Central,Furniture,Paper Basic,Paper,209.6571910359325,1,0.0,0.0353902980419794,7.419830477405874,Fu-Pap-286,90210,5,3.5390298041979453,True,2016,11,4,2016-11,221,Lost Customer
6320,US-46821-2015,2017-04-19,2017-04-24,First Class,CG-2511,Customer_304,Consumer,United States,Seattle,Pennsylvania,Central,Office Supplies,Software Pro,Software,214.73356580929448,3,0.0,0.0792487275706562,17.01736185709635,Of-Sof-253,75201,5,7.92487275706562,True,2017,4,2,2017-04,344,VIP Customer
6321,US-16073-2016,2015-08-24,2015-08-29,Standard Class,CG-3692,Customer_156,Home Office,United States,Philadelphia,New York,West,Office Supplies,Pens Pro,Pens,347.5625893853387,1,0.2,0.0690676489576345,16.803731640131133,Of-Pen-981,75201,5,4.834735427034417,True,2015,8,3,2015-08,133,At-Risk Customer
6322,US-71005-2016,2015-08-02,2015-08-06,Standard Class,CG-3032,Customer_773,Corporate,United States,Seattle,Texas,West,Furniture,Phones Premium,Phones,637.1833680559989,2,0.0,0.0516813528341504,32.93049846455441,Fu-Pho-614,85001,4,5.168135283415042,True,2015,8,3,2015-08,113,Lost Customer
6323,US-28101-2015,2015-03-26,2015-03-28,Same Day,CG-7988,Customer_300,Corporate,United States,San Diego,Georgia,South,Furniture,Phones Basic,Phones,304.1234058224407,3,0.1,0.0677478535929316,17.513151776066092,Fu-Pho-401,75201,2,5.7585675553991935,True,2015,3,1,2015-03,442,Loyal Customer
6324,US-41426-2016,2017-03-04,2017-03-09,Second Class,CG-6872,Customer_671,Consumer,United States,San Diego,Texas,West,Technology,Binders Pro,Binders,292.5692010717343,1,0.0,0.0539132897459262,15.77336810811456,Te-Bin-138,90210,5,5.391328974592622,True,2017,3,1,2017-03,222,Lost Customer
6325,US-17313-2016,2015-03-26,2015-03-29,Standard Class,CG-5734,Customer_272,Consumer,United States,San Diego,Ohio,East,Technology,Software Pro,Software,360.1034144900873,2,0.15,0.1017269692028129,28.389977440637196,Te-Sof-285,19101,3,7.883840113218005,True,2015,3,1,2015-03,233,At-Risk Customer
6326,US-38003-2015,2015-03-06,2015-03-11,First Class,CG-8639,Customer_123,Corporate,United States,Houston,New York,South,Technology,Paper Premium,Paper,549.0853131229655,3,0.1,0.0780502546183205,36.42781122196357,Te-Pap-223,90210,5,6.634271642557247,True,2015,3,1,2015-03,344,VIP Customer
6327,US-81250-2018,2016-10-24,2016-10-25,Standard Class,CG-5252,Customer_511,Corporate,United States,Philadelphia,Illinois,East,Technology,Accessories Pro,Accessories,511.6772059594412,2,0.1,0.0536719296300325,23.34329754281476,Te-Acc-960,85001,1,4.562114018552762,True,2016,10,4,2016-10,223,Lost Customer
6328,US-52294-2017,2016-09-18,2016-09-21,Second Class,CG-5709,Customer_279,Consumer,United States,San Diego,New York,East,Technology,Phones Deluxe,Phones,216.9137852386017,2,0.15,0.0712018563097241,11.969614730321892,Te-Pho-646,94101,3,5.518143864003621,True,2016,9,3,2016-09,222,Lost Customer
6329,US-23760-2018,2015-03-05,2015-03-10,First Class,CG-2908,Customer_367,Consumer,United States,Seattle,New York,Central,Office Supplies,Accessories Deluxe,Accessories,247.5726595786781,2,0.0,0.0755191710893498,18.69648203576756,Of-Acc-365,19101,5,7.551917108934984,True,2015,3,1,2015-03,233,At-Risk Customer
6330,US-92158-2018,2018-09-28,2018-10-02,Standard Class,CG-6077,Customer_533,Home Office,United States,Houston,Ohio,East,Office Supplies,Paper Standard,Paper,178.1702334871332,3,0.0,0.0421029459589869,7.5014917120088604,Of-Pap-504,75201,4,4.210294595898698,True,2018,9,3,2018-09,433,VIP Customer
6331,US-50309-2018,2017-07-27,2017-08-01,Second Class,CG-2275,Customer_791,Corporate,United States,Austin,Ohio,East,Technology,Computers Deluxe,Computers,129.35018401974273,1,0.0,0.1002555103276963,12.96806870988074,Te-Com-164,75201,5,10.025551032769634,True,2017,7,3,2017-07,311,New Customer
6332,US-46415-2015,2017-07-07,2017-07-09,Second Class,CG-1058,Customer_720,Home Office,United States,Austin,Ohio,East,Office Supplies,Phones Standard,Phones,578.0989272253003,2,0.1,0.0491517587112083,24.15239213485841,Of-Pho-176,94101,2,4.177899490452711,True,2017,7,3,2017-07,334,VIP Customer
6333,US-98260-2016,2018-10-07,2018-10-09,Same Day,CG-4923,Customer_630,Corporate,United States,Houston,Florida,West,Technology,Desks Premium,Desks,820.2629594360612,4,0.0,0.0451496813792205,37.03461126571466,Te-Des-547,75201,2,4.514968137922053,True,2018,10,4,2018-10,414,New Customer
6334,US-13652-2016,2018-03-27,2018-04-01,Standard Class,CG-1616,Customer_123,Home Office,United States,Dallas,Georgia,East,Furniture,Chairs Basic,Chairs,659.2799651217458,1,0.0,0.0577772887684242,38.09140892407576,Fu-Cha-769,85001,5,5.777728876842422,True,2018,3,1,2018-03,334,VIP Customer
6335,US-24028-2018,2016-05-05,2016-05-09,First Class,CG-4671,Customer_713,Consumer,United States,Dallas,North Carolina,Central,Technology,Accessories Standard,Accessories,611.9926025009604,2,0.0,0.0714901118462581,43.75141960187626,Te-Acc-395,60601,4,7.149011184625814,True,2016,5,2,2016-05,113,Lost Customer
6336,US-16307-2016,2018-06-02,2018-06-06,Standard Class,CG-6783,Customer_386,Corporate,United States,Los Angeles,California,South,Technology,Computers Deluxe,Computers,106.7687227785381,1,0.0,0.0619618641493997,6.615589096208697,Te-Com-797,90210,4,6.196186414939971,True,2018,6,2,2018-06,443,VIP Customer
6337,US-68616-2018,2015-11-09,2015-11-13,Standard Class,CG-2711,Customer_397,Consumer,United States,Philadelphia,Ohio,East,Technology,Accessories Pro,Accessories,72.82328870073606,1,0.0,0.0778420199626632,5.668711892789483,Te-Acc-744,94101,4,7.784201996266322,True,2015,11,4,2015-11,243,At-Risk Customer
6338,US-41574-2015,2016-09-06,2016-09-11,Standard Class,CG-2342,Customer_301,Consumer,United States,Austin,Georgia,East,Technology,Binders Standard,Binders,877.8728242970286,1,0.0,0.0599364957522693,52.61662080451151,Te-Bin-537,85001,5,5.9936495752269305,True,2016,9,3,2016-09,344,VIP Customer
6339,US-94798-2018,2017-07-07,2017-07-12,First Class,CG-5752,Customer_394,Home Office,United States,Dallas,Texas,South,Office Supplies,Bookcases Premium,Bookcases,138.1506808463457,3,0.0,0.0378229310589684,5.225263677400889,Of-Boo-879,75201,5,3.7822931058968474,True,2017,7,3,2017-07,342,Loyal Customer
6340,US-24932-2016,2017-03-23,2017-03-24,Standard Class,CG-5932,Customer_603,Home Office,United States,New York,Pennsylvania,East,Furniture,Accessories Pro,Accessories,112.74494507015528,2,0.0,0.0482254326598551,5.437173756219838,Fu-Acc-141,90210,1,4.822543265985512,True,2017,3,1,2017-03,221,Lost Customer
6341,US-18727-2017,2017-07-28,2017-07-30,First Class,CG-2023,Customer_593,Corporate,United States,Phoenix,Illinois,Central,Technology,Bookcases Deluxe,Bookcases,838.3410189503564,1,0.0,0.0732581634989799,61.415323434166616,Te-Boo-408,90210,2,7.32581634989799,True,2017,7,3,2017-07,334,VIP Customer
6342,US-27332-2017,2018-01-16,2018-01-19,Standard Class,CG-7965,Customer_216,Consumer,United States,Phoenix,Florida,Central,Technology,Tables Pro,Tables,682.5127287247084,1,0.0,0.0582520620261177,39.75777380728656,Te-Tab-166,77001,3,5.825206202611771,True,2018,1,1,2018-01,324,Loyal Customer
6343,US-20834-2016,2018-08-19,2018-08-22,First Class,CG-1733,Customer_789,Home Office,United States,Austin,Florida,West,Office Supplies,Binders Deluxe,Binders,55.671623576135765,3,0.25,0.0577058514628071,2.0078615254861285,Of-Bin-867,85001,3,3.60661571642545,True,2018,8,3,2018-08,444,VIP Customer
6344,US-19213-2018,2016-11-10,2016-11-12,Standard Class,CG-9589,Customer_1,Corporate,United States,Los Angeles,Michigan,West,Office Supplies,Desks Pro,Desks,283.5900592887155,3,0.2,0.0752694812416365,14.941973653562597,Of-Des-395,10001,2,5.268863686914558,True,2016,11,4,2016-11,232,Lost Customer
6345,US-11403-2018,2016-03-10,2016-03-16,Standard Class,CG-1461,Customer_144,Consumer,United States,Phoenix,Pennsylvania,East,Office Supplies,Chairs Premium,Chairs,450.8476054179903,2,0.0,0.0842660439044921,37.9911441123875,Of-Cha-758,75201,6,8.42660439044921,True,2016,3,1,2016-03,113,Lost Customer
6346,US-64030-2017,2016-11-12,2016-11-13,Second Class,CG-9329,Customer_250,Consumer,United States,New York,California,South,Furniture,Bookcases Premium,Bookcases,174.5702523095608,1,0.0,0.0593478110738126,10.360362353175628,Fu-Boo-981,90210,1,5.934781107381269,True,2016,11,4,2016-11,444,VIP Customer
6347,US-17591-2015,2018-03-04,2018-03-06,Second Class,CG-1761,Customer_171,Consumer,United States,Dallas,California,East,Furniture,Bookcases Premium,Bookcases,196.0366799451373,5,0.1,0.0455496823544166,7.589997226118129,Fu-Boo-424,10001,2,3.8717230001254155,True,2018,3,1,2018-03,344,VIP Customer
6348,US-22996-2015,2017-12-09,2017-12-10,Standard Class,CG-1592,Customer_134,Corporate,United States,Dallas,Florida,Central,Technology,Paper Standard,Paper,538.6999474704068,1,0.0,0.0682128541905591,36.74626096926071,Te-Pap-313,10001,1,6.821285419055911,True,2017,12,4,2017-12,334,VIP Customer
6349,US-62485-2017,2018-12-26,2019-01-01,Second Class,CG-6696,Customer_76,Corporate,United States,Los Angeles,New York,Central,Technology,Software Deluxe,Software,348.3634364920212,4,0.25,0.0507955330211923,11.059566526066558,Te-Sof-630,19101,6,3.174720813824519,True,2018,12,4,2018-12,434,VIP Customer
6350,US-44370-2015,2015-12-06,2015-12-07,Standard Class,CG-8821,Customer_480,Consumer,United States,Seattle,Illinois,East,Office Supplies,Chairs Premium,Chairs,816.6656722387196,1,0.0,0.0434380199227229,35.47433974090946,Of-Cha-138,75201,1,4.343801992272298,True,2015,12,4,2015-12,244,At-Risk Customer
6351,US-89008-2017,2015-12-13,2015-12-17,Second Class,CG-3347,Customer_624,Consumer,United States,New York,Michigan,East,Office Supplies,Pens Pro,Pens,323.7008123203462,4,0.0,0.0832257131533816,26.94023095368975,Of-Pen-399,77001,4,8.322571315338163,True,2015,12,4,2015-12,234,At-Risk Customer
6352,US-71561-2015,2016-10-07,2016-10-09,Standard Class,CG-2446,Customer_762,Home Office,United States,Chicago,Michigan,West,Office Supplies,Chairs Standard,Chairs,307.41194096702463,2,0.0,0.0844370335077805,25.95695236012452,Of-Cha-424,90210,2,8.443703350778058,True,2016,10,4,2016-10,234,At-Risk Customer
6353,US-21091-2015,2018-10-02,2018-10-05,Standard Class,CG-2442,Customer_267,Corporate,United States,Austin,Illinois,South,Technology,Paper Pro,Paper,540.0546904100082,4,0.0,0.0795653820379816,42.96965776387618,Te-Pap-589,77001,3,7.95653820379816,True,2018,10,4,2018-10,413,New Customer
6354,US-75254-2017,2016-10-10,2016-10-15,Same Day,CG-3806,Customer_466,Home Office,United States,San Diego,California,Central,Furniture,Pens Pro,Pens,544.1461266815472,1,0.1,0.0387913560623108,17.941941227526502,Fu-Pen-943,60601,5,3.297265265296418,True,2016,10,4,2016-10,434,VIP Customer
6355,US-16023-2018,2015-09-02,2015-09-08,Standard Class,CG-8450,Customer_450,Home Office,United States,San Diego,Illinois,West,Office Supplies,Software Basic,Software,421.44775461134896,5,0.0,0.0690367845465372,29.095397832725588,Of-Sof-673,75201,6,6.903678454653722,True,2015,9,3,2015-09,144,At-Risk Customer
6356,US-70029-2016,2015-04-19,2015-04-25,First Class,CG-4325,Customer_96,Home Office,United States,Seattle,Pennsylvania,West,Office Supplies,Accessories Pro,Accessories,99.81259221788564,1,0.1,0.0670970696528588,5.692562584434488,Of-Acc-446,90210,6,5.7032509204930015,True,2015,4,2,2015-04,343,VIP Customer
6357,US-52337-2016,2016-06-16,2016-06-21,Standard Class,CG-7647,Customer_753,Consumer,United States,Houston,Florida,West,Furniture,Paper Pro,Paper,253.54003372400652,1,0.15,0.064637901422576,12.70092917255992,Fu-Pap-928,60601,5,5.00943736024964,True,2016,6,2,2016-06,122,Lost Customer
6358,US-80540-2018,2018-01-18,2018-01-20,Standard Class,CG-4756,Customer_276,Consumer,United States,Phoenix,Michigan,West,Furniture,Paper Premium,Paper,190.08739233141088,2,0.1,0.048146323823195,7.779207774010599,Fu-Pap-836,75201,2,4.092437524971575,True,2018,1,1,2018-01,333,VIP Customer
6359,US-23796-2015,2015-10-23,2015-10-28,Standard Class,CG-2336,Customer_789,Consumer,United States,San Diego,Texas,East,Furniture,Desks Basic,Desks,247.06529624598227,2,0.0,0.0373398890989033,9.225390762012676,Fu-Des-714,75201,5,3.733988909890333,True,2015,10,4,2015-10,112,Lost Customer
6360,US-82613-2015,2015-04-22,2015-04-23,Standard Class,CG-6397,Customer_550,Corporate,United States,Los Angeles,Michigan,Central,Office Supplies,Accessories Premium,Accessories,235.729105697574,1,0.0,0.0572643580513944,13.498875911800884,Of-Acc-669,10001,1,5.726435805139444,True,2015,4,2,2015-04,133,At-Risk Customer
6361,US-88062-2016,2018-04-15,2018-04-20,Standard Class,CG-9993,Customer_312,Corporate,United States,Chicago,North Carolina,East,Furniture,Computers Premium,Computers,273.3173231202294,2,0.1,0.0429238570682211,9.972058655099316,Fu-Com-311,77001,5,3.6485278507987995,True,2018,4,2,2018-04,332,Loyal Customer
6362,US-27046-2016,2015-12-09,2015-12-10,Standard Class,CG-9072,Customer_347,Consumer,United States,Chicago,North Carolina,South,Office Supplies,Software Pro,Software,205.8371859945191,4,0.0,0.0448062364096382,9.222789617565107,Of-Sof-108,60601,1,4.480623640963827,True,2015,12,4,2015-12,121,Lost Customer
6363,US-70436-2016,2015-04-11,2015-04-12,Standard Class,CG-8589,Customer_267,Consumer,United States,San Diego,North Carolina,West,Technology,Storage Basic,Storage,160.1204955960901,3,0.15,0.048308081338364,5.9947132920261925,Te-Sto-513,10001,1,3.7438763037232157,True,2015,4,2,2015-04,342,Loyal Customer
6364,US-35757-2017,2016-09-20,2016-09-23,Standard Class,CG-9787,Customer_274,Consumer,United States,San Diego,North Carolina,Central,Furniture,Paper Basic,Paper,289.4892255342279,4,0.0,0.0409438409601019,11.852800809936502,Fu-Pap-886,94101,3,4.094384096010192,True,2016,9,3,2016-09,344,VIP Customer
6365,US-25299-2015,2018-11-25,2018-11-30,First Class,CG-3047,Customer_593,Consumer,United States,Philadelphia,Michigan,South,Furniture,Computers Premium,Computers,740.6970108843994,4,0.0,0.0445486535679539,32.9970545367081,Fu-Com-455,77001,5,4.454865356795391,True,2018,11,4,2018-11,414,New Customer
6366,US-11902-2018,2015-01-28,2015-01-31,Standard Class,CG-9218,Customer_98,Home Office,United States,New York,Ohio,East,Office Supplies,Accessories Pro,Accessories,463.0819366123222,1,0.0,0.0839781972253953,38.888786204347625,Of-Acc-419,77001,3,8.397819722539536,True,2015,1,1,2015-01,344,VIP Customer
6367,US-52399-2017,2017-07-25,2017-07-30,Second Class,CG-3428,Customer_557,Home Office,United States,Seattle,Texas,West,Furniture,Desks Premium,Desks,407.4081828665306,3,0.0,0.0417783969827568,17.020860797821502,Fu-Des-163,94101,5,4.177839698275682,True,2017,7,3,2017-07,334,VIP Customer
6368,US-56308-2018,2015-02-27,2015-02-28,Standard Class,CG-6439,Customer_666,Consumer,United States,Dallas,Ohio,East,Furniture,Computers Premium,Computers,151.6668180501606,3,0.15,0.0618953319907571,7.275287742777245,Fu-Com-285,60601,1,4.7968882292836765,True,2015,2,1,2015-02,443,VIP Customer
6369,US-13846-2018,2015-10-24,2015-10-29,First Class,CG-1130,Customer_315,Corporate,United States,Seattle,California,Central,Technology,Desks Deluxe,Desks,124.53004997404716,1,0.0,0.0892009560650335,11.108199516511409,Te-Des-257,77001,5,8.920095606503352,True,2015,10,4,2015-10,332,Loyal Customer
6370,US-59376-2015,2015-05-14,2015-05-20,Standard Class,CG-4067,Customer_134,Consumer,United States,Seattle,Pennsylvania,South,Furniture,Software Pro,Software,270.8314965439304,2,0.3,0.0476531685850447,7.09828842962133,Fu-Sof-828,75201,6,2.6209242721774597,True,2015,5,2,2015-05,112,Lost Customer
6371,US-50832-2017,2018-09-16,2018-09-22,Standard Class,CG-4351,Customer_555,Corporate,United States,Houston,Pennsylvania,West,Office Supplies,Storage Basic,Storage,173.04661188117785,2,0.0,0.064001432940434,11.075231125882524,Of-Sto-895,10001,6,6.400143294043406,True,2018,9,3,2018-09,411,New Customer
6372,US-59962-2015,2015-09-06,2015-09-09,Standard Class,CG-3332,Customer_94,Corporate,United States,Dallas,Illinois,East,Office Supplies,Paper Standard,Paper,294.4281626640968,1,0.2,0.0612301941205043,12.61952548812626,Of-Pap-308,19101,3,4.286113588435306,True,2015,9,3,2015-09,333,VIP Customer
6373,US-45885-2015,2017-10-17,2017-10-21,Standard Class,CG-6316,Customer_180,Consumer,United States,San Diego,Ohio,Central,Office Supplies,Storage Basic,Storage,142.51122517860043,2,0.0,0.0647886661484643,9.233112190504963,Of-Sto-859,60601,4,6.478866614846431,True,2017,10,4,2017-10,321,Loyal Customer
6374,US-31157-2015,2016-07-03,2016-07-09,First Class,CG-1736,Customer_256,Corporate,United States,New York,New York,West,Furniture,Desks Pro,Desks,53.25009121662501,1,0.0,0.0503015819335315,2.678563826301092,Fu-Des-493,85001,6,5.030158193353156,True,2016,7,3,2016-07,331,Loyal Customer
6375,US-29674-2016,2017-06-20,2017-06-23,Standard Class,CG-4847,Customer_754,Home Office,United States,San Diego,Ohio,West,Technology,Paper Deluxe,Paper,124.53289778064794,2,0.0,0.0721005667025145,8.978892503091036,Te-Pap-411,19101,3,7.210056670251457,True,2017,6,2,2017-06,211,Lost Customer
6376,US-22578-2016,2018-01-03,2018-01-07,Same Day,CG-2298,Customer_736,Consumer,United States,Houston,Pennsylvania,West,Furniture,Accessories Premium,Accessories,277.08820297296074,1,0.0,0.0622576223516533,17.250852698788854,Fu-Acc-335,75201,4,6.225762235165332,True,2018,1,1,2018-01,333,VIP Customer
6377,US-12251-2016,2017-04-13,2017-04-15,First Class,CG-2091,Customer_17,Consumer,United States,Phoenix,New York,West,Furniture,Binders Deluxe,Binders,223.8221190270689,2,0.0,0.0556656298018162,12.459199219218862,Fu-Bin-752,94101,2,5.566562980181621,True,2017,4,2,2017-04,343,VIP Customer
6378,US-47429-2016,2018-04-06,2018-04-09,Standard Class,CG-1232,Customer_629,Corporate,United States,Philadelphia,Pennsylvania,West,Technology,Paper Standard,Paper,110.14640703658192,2,0.15,0.068053502191151,5.809282783273868,Te-Pap-114,60601,3,5.274146419814206,True,2018,4,2,2018-04,333,VIP Customer
6379,US-56871-2017,2017-02-09,2017-02-15,Standard Class,CG-1221,Customer_558,Corporate,United States,Phoenix,California,East,Office Supplies,Tables Standard,Tables,383.1790536604422,2,0.1,0.0658095584728994,21.43431768683856,Of-Tab-768,90210,6,5.59381247019645,True,2017,2,1,2017-02,233,At-Risk Customer
6380,US-35499-2016,2018-10-10,2018-10-16,Same Day,CG-9644,Customer_681,Home Office,United States,Los Angeles,Texas,Central,Technology,Tables Premium,Tables,487.8478350896161,1,0.4,0.0612202874576461,11.946473879910652,Te-Tab-594,19101,6,2.448811498305844,True,2018,10,4,2018-10,444,VIP Customer
